id,tokens,time_consumed_millis,memory_consumed_bytes
246325085,"//,typedef,long,long,ll,;,#,define,endl,',\n,',const,int,N,=,0,,,mod,=,1e9,+,7,;,//,vector,<,ll,>,a,;,bool,check,(,int,x,),{,int,m,=,a,.,size,(,),;,for,(,int,i,=,0,;,i,+,x,-,1,<,m,;,i,++,),{,if,(,a,[,i,+,x,-,1,],-,a,[,i,],<,n,),return,1,;,},return,0,;,},void,solve,(,),{,cin,>>,n,;,a,.,clear,(,),;,for,(,int,i,=,1,;,i,<=,n,;,++,i,),{,int,x,;,cin,>>,x,;,a,.,push_back,(,x,),;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,int,l,=,1,,,r,=,n,;,while,(,l,<,r,),{,int,mid,=,(,l,+,r,+,1,),>>,1,;,if,(,check,(,mid,),),l,=,mid,;,else,r,=,mid,-,1,;,},cout,<<,l,<<,endl,;,},int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,int,T,=,1,;,cin,>>,T,;,while,(,T,--,),{,solve,(,),;,},return,0,;,}",46,4198400
245857168,"#,include,<,iostream,>,#,include,<,cstdio,>,#,include,<,algorithm,>,#,include,<,cstring,>,using,namespace,std,;,const,int,N,=,1e9,;,const,int,MAXN,=,1000010,;,int,T,;,int,n,,,cnt,;,int,a,[,MAXN,],;,int,sum,[,MAXN,],;,int,b,[,MAXN,],;,void,insert,(,int,l,,,int,r,,,int,c,),{,sum,[,l,],+=,c,;,sum,[,r,+,1,],-=,c,;,},void,solve,(,),{,//,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,n,+,1,),;,int,cnt,=,0,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,if,(,a,[,i,],==,a,[,i,-,1,],),continue,;,b,[,++,cnt,],=,a,[,i,],;,},for,(,int,i,=,1,;,i,<=,cnt,;,i,++,),{,insert,(,i,,,i,,,b,[,i,],),;,},//,for,(,int,i,=,1,;,i,<=,cnt,;,i,++,),sum,[,i,],+=,sum,[,i,-,1,],;,//,//,i,<=,cnt,;,i,++,),cout,<<,sum,[,i,],<<,"","",;,//,int,l,=,1,,,r,=,1,,,ansl,,,ansr,,,maxn,=,1,;,while,(,r,<=,cnt,),{,while,(,b,[,r,],-,b,[,l,],>=,n,&&,l,<=,r,),l,++,;,//,if,(,r,-,l,+,1,>,maxn,),{,maxn,=,r,-,l,+,1,;,//,ansl,=,l,;,ansr,=,r,;,},r,++,;,},cout,<<,maxn,<<,endl,;,//,return,;,},int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,cin,>>,T,;,while,(,T,--,),{,solve,(,),;,},}",92,11980800
245871811,"#,include,<,bits/stdc++.h,>,#,define,int,long,long,#,define,endl,',\n,',#,define,all,(,s,),s,.,begin,(,),,,s,.,end,(,),using,namespace,std,;,signed,main,(,),{,ios,::,sync_with_stdio,(,0,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,v,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,int,x,;,cin,>>,x,;,v,.,push_back,(,x,),;,},sort,(,all,(,v,),),;,v,.,erase,(,unique,(,all,(,v,),),,,v,.,end,(,),),;,int,m,=,v,.,size,(,),,,ans,=,0,;,for,(,int,i,=,0,,,j,=,0,;,i,<,m,;,i,++,),{,while,(,j,<,m,&&,v,[,j,],+,1,<=,v,[,i,],+,n,),j,++,;,ans,=,max,(,ans,,,j,-,i,),;,},cout,<<,ans,<<,endl,;,},}",46,4198400
245892220,"#,include,<,bits/stdc++.h,>,#,define,ll,long,long,#,define,vi,vector,<,int,>,#,define,vll,vector,<,ll,>,#,define,pb,push_backusing,namespace,std,;, ,int,main,(,),{,ll,t,;,ll,mod,=,1e9,+,7,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vi,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),-,a,.,begin,(,),),;,int,i,=,0,;,int,j,=,1,;,int,cnt,=,1,;,int,count,=,1,;,while,(,j,<,a,.,size,(,),&&,i,<,a,.,size,(,),),{,if,(,a,[,j,],==,a,[,j,-,1,],),{,j,++,;,continue,;,},if,(,j,<,i,),{,j,=,i,+,1,;,cnt,=,1,;,},if,(,a,[,j,],+,1,-,a,[,i,],<=,n,),{,cnt,++,;,j,++,;,count,=,max,(,count,,,cnt,),;,},else,if,(,i,<=,j,),{,i,++,;,if,(,cnt,>,0,),cnt,--,;,},},cout,<<,count,<<,endl,;,},}, , ",436,819200
246356686,"#,define,_,CRT_SECURE_NO_WARNINGS,#,include,<,iostream,>,#,include,<,string,>,#,include,<,vector,>,#,include,<,map,>,#,include,<,iomanip,>,#,include,<,math.h,>,#,include,<,stdio.h,>,#,include,<,algorithm,>,#,include,<,cmath,>,#,include,<,string.h,>,#,include,<,cstdio,>,#,include,<,sstream,>,#,include,<,fstream,>,#,include,<,functional,>,#,include,<,stack,>,#,include,<,utility,>,#,include,<,set,>,#,include,<,list,>,#,include,<,queue,>,#,include,<,bitset,>,#,include,<,time.h,>,#,include,<,complex,>,#,include,<,iterator,>, ,using,namespace,std,;, ,#,define,read,freopen,(,"",input.txt,"",,,"",r,"",,,stdin,),#,define,write,freopen,(,"",output.txt,"",,,"",w,"",,,stdout,),#,define,all,(,_,),_,.,begin,(,),,,_,.,end,(,),#,define,rall,(,_,),_,.,rbegin,(,),,,_,.,rend,(,),#,define,rep,(,i,,,j,),for,(,int,i,=,0,;,i,<,j,;,i,++,),#,define,Rep,(,i,,,j,,,k,),for,(,int,i,=,j,;,i,<,k,;,i,++,),#,define,siz,(,_,),(,int,),_,.,size,(,),#,define,ll,long,long,#,define,endl,',\n,',#,define,ff,fflush,(,stdout,), ,const,double,PI,=,2.0,*,acos,(,0.0,),;,const,int,MOD,=,1e9,+,7,;,const,ll,oo,=,1e9,+,7,;, ,typedef,pair,<,int,,,int,>,pii,;, ,ll,GCD,(,ll,a,,,ll,b,),{,return,!,b,?,a,:,GCD,(,b,,,a,%,b,),;,}, ,void,solve,(,int,n,),{,int,x,;,vector,<,int,>,arr,;,set,<,int,>,vis,;,rep,(,i,,,n,),{,scanf,(,"",%d,"",,,&,x,),;,if,(,vis,.,find,(,x,),==,vis,.,end,(,),),arr,.,push_back,(,x,),,,vis,.,insert,(,x,),;,},sort,(,all,(,arr,),),;,int,ptr,=,1,,,ans,=,1,;, ,rep,(,i,,,siz,(,arr,),),{,while,(,ptr,<,siz,(,arr,),&&,arr,[,ptr,],<=,arr,[,i,],+,n,-,1,),ans,=,max,(,ans,,,ptr,-,i,+,1,),,,ptr,++,;,},printf,(,"",%d\n,"",,,ans,),;,}, ,int,main,(,),{,int,t,,,n,;,scanf,(,"",%d,"",,,&,t,),;,while,(,t,--,&&,scanf,(,"",%d,"",,,&,n,),),{,solve,(,n,),;,},return,0,;,}",156,7680000
245911883,"#,include,<,bits/stdc++.h,>,#,define,el,',\n,',#,define,ll,long,longusing,namespace,std,;,ll,solve,(,),{,ll,n,;,cin,>>,n,;,vector,<,ll,>,v,(,n,),,,I,;,map,<,int,,,int,>,mp,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,v,[,i,],,,mp,[,v,[,i,],],++,;,for,(,auto,i,:,mp,),I,.,push_back,(,i,.,first,),;,int,p1,=,0,,,p2,=,1,,,mx,=,1,;,while,(,p2,<,I,.,size,(,),),{,if,(,I,[,p2,],-,I,[,p1,],<,n,),mx,=,max,(,mx,,,p2,-,p1,+,1,),,,p2,++,;,else,p1,++,;,},return,mx,;,},int,main,(,),{,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),{,cout,<<,solve,(,),<<,el,;,},return,0,;,}",451,15462400
245834381,"#,include,<,bits/stdc++.h,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,#,include,<,ext/pb_ds/assoc_container.hpp,>,using,namespace,_,_,gnu_pbds,;,#,define,or,dered_set,tree,<,pair,<,int,,,int,>,,,null_type,,,less,<,pair,<,int,,,int,>>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,using,namespace,std,;,#,define,ll,long,long,#,define,ld,long,double,#,define,el,',\n,',#,define,fastio,ios,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,int,main,(,),{,fastio,int,mod,=,1e9,+,7,;,int,t,=,1,;,cin,>>,t,;, ,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,v,;,map,<,int,,,bool,>,m,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,a,;,cin,>>,a,;,if,(,!,m,[,a,],),v,.,push_back,(,a,),;,m,[,a,],=,1,;,},sort,(,v,.,begin,(,),,,v,.,end,(,),),;,int,cnt,=,1,,,maxi,=,1,;,auto,itt,=,v,.,begin,(,),;,for,(,int,i,=,0,;,i,<,n,-,1,;,i,++,),{,auto,it,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,v,[,i,],+,n,),;,maxi,=,max,(,(,int,),(,it,-,itt,),,,maxi,),;,itt,++,;,},maxi,=,max,(,maxi,,,cnt,),;,cout,<<,maxi,<<,el,;,},}, ",140,10752000
245871193,"//,#,define,int,long,long,#,define,pb,push_back,#,define,INF,1e18,#,define,endl,',\n,',std,::,random_device,rd,;,//,//,int,n,=,distr,(,gen,),;,return,n,;,},void,sieve,(,int,N,,,vector,<,int,>,&,primes,),{,N,+=,2,;,primes,[,1,],=,1,;,for,(,int,i,=,2,;,i,<,N,;,i,++,),primes,[,i,],=,i,;,for,(,int,i,=,4,;,i,<,N,;,i,+=,2,),primes,[,i,],=,2,;,for,(,int,i,=,3,;,i,*,i,<,N,;,i,++,),{,if,(,primes,[,i,],==,i,),{,for,(,int,j,=,i,*,i,;,j,<,N,;,j,+=,i,),if,(,primes,[,j,],==,j,),primes,[,j,],=,i,;,},},},void,PrimeFactors,(,int,num,,,vector,<,int,>,&,primes,),{,int,factor,;,while,(,num,!=,1,),{,factor,=,primes,[,num,],;,cout,<<,factor,<<,"","",;,num,/,=,factor,;,},},int,gcd,(,int,a,,,int,b,),{,while,(,b,!=,0,),{,int,temp,=,b,;,b,=,a,%,b,;,a,=,temp,;,},return,a,;,},unsigned,long,long,nCr,(,int,n,,,int,r,),{,if,(,r,<,0,||,r,>,n,),{,return,0,;,}, ,std,::,vector,<,std,::,vector,<,unsigned,long,long,>>,dp,(,n,+,1,,,std,::,vector,<,unsigned,long,long,>,(,r,+,1,,,0,),),;, ,for,(,int,i,=,0,;,i,<=,n,;,++,i,),{,for,(,int,j,=,0,;,j,<=,std,::,min,(,i,,,r,),;,++,j,),{,if,(,j,==,0,||,j,==,i,),{,dp,[,i,%,2,],[,j,],=,1,;,},else,{,dp,[,i,%,2,],[,j,],=,dp,[,(,i,-,1,),%,2,],[,j,-,1,],+,dp,[,(,i,-,1,),%,2,],[,j,],;,},},}, ,return,dp,[,n,%,2,],[,r,],;,},int,fastExpo,(,int,base,,,int,exponent,),{,int,result,=,1,;, ,while,(,exponent,>,0,),{,if,(,exponent,%,2,==,1,),{,result,*=,base,;,}, ,exponent,/,=,2,;,base,*=,base,;,}, ,return,result,;,},void,input,(,vector,<,int,>,&,v,),{,for,(,auto,&,it,:,v,),{,cin,>>,it,;,},},void,print,(,vector,<,int,>,&,v,),{,for,(,auto,&,it,:,v,),{,cout,<<,it,<<,"","",;,},cout,<<,endl,;,},void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,v,(,n,),;,vector,<,int,>,a,;,input,(,v,),;,set,<,int,>,s,;,for,(,auto,it,:,v,),{,if,(,s,.,find,(,it,),==,s,.,end,(,),),{,a,.,pb,(,it,),;,s,.,insert,(,it,),;,},},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,int,ans,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,//,int,distance,=,it1,-,a,.,begin,(,),;,ans,=,max,(,ans,,,distance,-,i,),;,},cout,<<,ans,<<,endl,;,}, , , , ,signed,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}",436,10342400
245848060,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,ll,long,long,int,#,define,yup,cout,<<,"",YES,"",<<,endl,;,#,define,nope,cout,<<,"",NO,"",<<,endl,;,#,define,load,(,vec,),\,for,(,ll,i,=,0,;,i,<,vec,.,size,(,),;,i,++,),\,cin,>>,vec,[,i,],;,#,define,spit,(,vec,),\,for,(,auto,&,val,:,vec,),\,cout,<<,val,<<,"","",;,#,define,fr,(,i,,,a,,,b,,,c,),for,(,ll,i,=,a,;,i,<,b,;,i,+=,c,),#,define,rf,(,i,,,a,,,b,,,c,),for,(,ll,i,=,a,;,i,>,b,;,i,-=,c,),#,define,all,(,v,),v,.,begin,(,),,,v,.,end,(,), ,const,ll,M,=,1e9,+,7,;,const,ll,mpr,=,1e7,+,10,;, ,ll,tode,(,vector,<,ll,>,binnum,),{,ll,numb,=,0,;,reverse,(,binnum,.,begin,(,),,,binnum,.,end,(,),),;,ll,cur,=,1,;,for,(,ll,i,=,0,;,i,<,binnum,.,size,(,),;,i,++,),{,if,(,binnum,[,i,],!=,0,),numb,+=,binnum,[,i,],*,cur,;,cur,*=,2,;,//,}, ,double,tode_fraction,(,vector,<,ll,>,binnum,),{,double,numb,=,0,;,double,cur,=,0.5,;,for,(,ll,i,=,0,;,i,<,binnum,.,size,(,),;,i,++,),{,if,(,binnum,[,i,],!=,0,),numb,+=,binnum,[,i,],*,cur,;,cur,/,=,2.0,;,//,}, ,vector,<,ll,>,tobi,(,ll,xx,),{,vector,<,ll,>,bi,;,while,(,xx,!=,0,),{,bi,.,push_back,(,xx,&,1,),;,xx,=,xx,>>,1,;,},reverse,(,bi,.,begin,(,),,,bi,.,end,(,),),;,return,bi,;,}, ,vector,<,bool,>,primes,(,mpr,,,1,),;,vector,<,ll,>,lop,(,mpr,,,0,),,,grhp,(,mpr,,,0,),;,void,sieve,(,),{,primes,[,0,],=,primes,[,1,],=,false,;,lop,[,1,],=,grhp,[,1,],=,1,;,//,i,<,mpr,;,i,++,),{,if,(,primes,[,i,],),{,lop,[,i,],=,grhp,[,i,],=,i,;,//,j,<,mpr,;,j,+=,i,),{,grhp,[,j,],=,i,;,primes,[,j,],=,false,;,if,(,lop,[,j,],==,0,),lop,[,j,],=,i,;,},},},}, ,ll,power,(,ll,x,,,ll,y,,,ll,p,),//,while,(,y,>,0,),{,if,(,y,&,1,),res,=,(,(,res,%,p,),*,(,x,%,p,),),%,p,;, ,y,=,y,>>,1,;,x,=,(,(,x,%,p,),*,(,x,%,p,),),%,p,;,},return,(,res,%,p,),;,}, ,ll,binser,(,vector,<,ll,>,abc,,,ll,ser,),{,sort,(,abc,.,begin,(,),,,abc,.,end,(,),),;,ll,sizeabc,=,abc,.,size,(,),;,ll,lef,=,-,1,;,//,//,if,(,abc,[,mid,],<=,ser,),lef,=,mid,;,else,rig,=,mid,;,},return,lef,;,//,//,//,//,else,return,gcd,(,num2,,,num1,%,num2,),;,},int,main,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,ll,t,;,cin,>>,t,;,while,(,t,--,),{,ll,n,;,cin,>>,n,;,vector,<,ll,>,a,(,n,),;,load,(,a,),;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,ll,mini,=,INT32_MAX,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,mini,=,min,(,mini,,,a,[,i,],),;,},vector,<,ll,>,b,=,a,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,b,[,i,],-=,mini,;,b,[,i,],++,;,},ll,str,=,0,;,ll,ct,=,1,;,ll,rep,=,0,;,ll,ans,=,0,;,map,<,ll,,,ll,>,ff,;,ll,sind,=,0,,,eind,=,0,;,ll,maxi,=,1,;,ll,fsind,=,-,1,,,feind,=,-,1,;,ll,temp,=,0,;,ll,i,=,0,;,while,(,i,<,n,),{,while,(,temp,<,n,&&,i,<,n,),{,i,++,;,temp,+=,a,[,i,],-,a,[,i,-,1,],;, ,if,(,a,[,i,],==,a,[,i,-,1,],),rep,++,;,},//,eind,=,i,-,1,;,ll,len,=,eind,-,sind,+,1,-,rep,;,if,(,len,>,maxi,),{,maxi,=,len,;,},while,(,temp,>=,n,&&,sind,<=,i,),{,//,temp,-=,a,[,sind,+,1,],-,a,[,sind,],;,//,if,(,a,[,sind,],==,a,[,sind,+,1,],),rep,--,;,sind,++,;,},//,//,},eind,=,i,-,1,;,ll,len,=,eind,-,sind,+,1,-,rep,;,if,(,len,>,maxi,),{,maxi,=,len,;,}, ,//,i,<,n,;,i,++,),//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,//,i,<,n,;,i,++,),//,//,//,//,//,}, ,return,0,;,}",156,164761600
245818864,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,int,long,long,#,define,double,long,double,#,define,pb,push_back,#,define,mod,1000000007,#,define,mod1,998244353,#,define,inf,1e18,#,define,ppb,pop_back,#,define,mp,make_pair,#,define,ff,first,#,define,ss,second,#,define,sz,(,x,),(,(,int,),(,x,),.,size,(,),),#,define,all,(,x,),(,x,),.,begin,(,),,,(,x,),.,end,(,),#,define,print,(,v,),for,(,auto,x,:,v,),cout,<<,x,<<,',',;,cout,<<,endl,;,#,define,vin,(,v,),for,(,auto,&,x,:,v,),cin,>>,x,;,#,define,cno,{,cout,<<,"",NO,"",<<,endl,;,return,;,},#,define,cyes,{,cout,<<,"",YES,"",<<,endl,;,return,;,},typedef,vector,<,int,>,vi,;,typedef,vector,<,vector,<,int,>>,vvi,;,typedef,vector,<,pair,<,int,,,int,>>,vpi,;,typedef,pair,<,int,,,int,>,pi,;,typedef,priority_queue,<,int,>,prq,;, ,void,code,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,;,vector,<,int,>,b,;,std,::,set,<,int,>,d,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,if,(,d,.,count,(,x,),==,0,),{,a,.,pb,(,x,),;,d,.,insert,(,x,),;,},},sort,(,all,(,a,),),;,int,l,=,0,;,int,r,=,1,;,int,ans,=,1,;,while,(,r,<,a,.,size,(,),),{,if,(,a,[,l,],+,n,>=,a,[,r,],+,1,),r,++,;,else,{,ans,=,std,::,max,(,ans,,,r,-,l,),;,l,++,;,},},ans,=,std,::,max,(,ans,,,r,-,l,),;,cout,<<,ans,<<,"",\n,"",;,},int32_t,main,(,),{,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),code,(,),;,return,0,;,}",467,11776000
245816849,"#,include,<,bits/stdc++.h,>,#,include,<,ext/pb_ds/assoc_container.hpp,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,using,namespace,std,;,using,namespace,_,_,gnu_pbds,;,typedef,long,long,ll,;,typedef,long,double,ld,;,template,<,typename,T,>,usingordered_set,=,tree,<,T,,,null_type,,,less,<,T,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,;,#,ifdef,DeBuG,#,include,"",Debug_template.h,"",#,else,#,define,HERE,#,define,debug,(,args,.,.,.,),#,endif,#,define,edl,"",\n,"", ,void,solve,(,),{,or,dered_set,<,int,>,st,;,int,sz,,,ans,=,1,;,cin,>>,sz,;,vector,<,int,>,v,(,sz,),;,for,(,int,i,=,0,;,i,<,sz,;,i,++,),cin,>>,v,[,i,],,,st,.,insert,(,v,[,i,],),;,for,(,int,i,=,0,;,i,<,sz,;,i,++,),{,int,choto,=,st,.,or,der_of_key,(,v,[,i,],),,,boro,=,st,.,or,der_of_key,(,v,[,i,],+,sz,),;,ans,=,max,(,ans,,,boro,-,choto,),;,},cout,<<,ans,<<,endl,;,}, ,int32_t,main,(,),{,#,ifndef,DeBuG,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,#,endif,int,test,=,1,;,cin,>>,test,;,while,(,test,--,),solve,(,),;,return,0,;,}, ",233,7372800
245868429,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,typedef,long,long,ll,;,void,solve,(,),{,int,n,;,cin,>>,n,;,int,a,[,n,],;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,,,a,+,n,),;,int,m,=,unique,(,a,,,a,+,n,),-,a,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,m,;,i,++,),{,int,l,=,i,,,r,=,m,-,1,;,while,(,l,<=,r,),{,int,mid,=,(,l,+,r,),>>,1,;,if,(,a,[,mid,],-,a,[,i,],<,n,),{,ans,=,max,(,ans,,,mid,-,i,+,1,),;,l,=,mid,+,1,;,},else,{,r,=,mid,-,1,;,},},}, ,cout,<<,ans,<<,"",\n,"",;,return,;,},int,main,(,),{,int,tc,;,cin,>>,tc,;,while,(,tc,--,),{,solve,(,),;,},return,0,;,}",452,819200
245879242,"#,include,<,bits/stdc++.h,>,#,include,<,ext/pb_ds/assoc_container.hpp,>,using,namespace,std,;,using,namespace,_,_,gnu_pbds,;,typedef,tree,<,int,,,null_type,,,less,<,int,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,indexed_set,;,#,define,iset,indexed_set,#,define,int,long,long,#,define,pi,(,3.141592653589,),#,define,mod,1000000007,#,define,float,double,#,define,ff,first,#,define,ss,second,#,define,mk,make_pair,#,define,pb,push_back,#,define,rep,(,i,,,start,,,end,),for,(,int,i,=,start,;,i,<,end,;,i,++,),#,define,ld,long,double,#,define,fast,ios_base,::,sync_with_stdio,(,false,),,,cin,.,tie,(,nullptr,),,,cout,.,tie,(,nullptr,),;,int,inf,=,1000000000000000000,;,using,ii,=,pair,<,int,,,int,>,;,static,const,int,mx,=,2e5,+,100,;, ,void,solve,(,),{,int,n,;,cin,>>,n,;,set,<,int,>,st,;,rep,(,i,,,0,,,n,),{,int,a,;,cin,>>,a,;,st,.,insert,(,a,),;,},vector,<,int,>,arr,;,for,(,auto,e,:,st,),{,arr,.,pb,(,e,),;,},int,sum,=,1,;,rep,(,i,,,0,,,arr,.,size,(,),),{,int,it,=,upper_bound,(,arr,.,begin,(,),,,arr,.,end,(,),,,arr,[,i,],+,n,-,1,),-,arr,.,begin,(,),;,it,-=,i,;,sum,=,max,(,sum,,,it,),;,},cout,<<,sum,<<,"",\n,"",;,}, ,signed,main,(,),{,fast,int,t,;,cin,>>,t,;,while,(,t,--,),solve,(,),;,return,0,;,}",156,13926400
245872317,"/*,*/,#,include,<,iostream,>,#,include,<,bits,/,stdc,++,.,h,>,using,namespace,std,;,int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,vector,<,int,>,v,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,if,(,!,s,.,count,(,x,),),{,s,.,insert,(,x,),;,v,.,push_back,(,x,),;,},},sort,(,v,.,begin,(,),,,v,.,end,(,),),;,int,ans,=,1,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),-,1,;,i,++,),{,//,int,count,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,v,[,i,],+,(,n,-,1,),),-,v,.,begin,(,),;,if,(,count,==,v,.,size,(,),),count,=,v,.,size,(,),-,1,;,else,if,(,v,[,count,],!=,v,[,i,],+,(,n,-,1,),),{,count,--,;,},//,ans,=,max,(,ans,,,count,-,i,+,1,),;,},cout,<<,ans,<<,endl,;,}, ,return,0,;,}",452,10752000
249500793,"#,include,<,bits/stdc++.h,>, ,using,namespace,std,;, ,void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),-,a,.,begin,(,),),;,int,pnt,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,i,],-,a,[,pnt,],>=,n,),{,pnt,++,;,},ans,=,max,(,ans,,,i,-,pnt,+,1,),;,},cout,<<,ans,<<,endl,;,}, ,signed,main,(,),{,int,t,=,1,;,cin,>>,t,;,for,(,int,i,=,0,;,i,<,t,;,++,i,),{,solve,(,),;,},return,0,;,}",467,819200
246016597,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,int,long,longtypedef,pair,<,int,,,int,>,PII,;,using,ll,=,long,long,;,const,int,N,=,2e5,+,10,;,vector,<,vector,<,int,>>,g,;,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,int,T,;,cin,>>,T,;,while,(,T,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,+,1,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,.,begin,(,),+,1,,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),+,1,,,a,.,end,(,),),,,a,.,end,(,),),;,int,mx,=,0,;,for,(,int,i,=,1,,,j,=,1,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,i,],-,a,[,j,],>=,n,),j,++,;,mx,=,max,(,mx,,,i,-,j,+,1,),;,},cout,<<,mx,<<,',\n,',;,},}",46,1638400
249707722,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,int,long,long,int32_t,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,N,;,cin,>>,N,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,N,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},int,n,=,s,.,size,(,),;,vector,<,int,>,arr,=,{,s,.,begin,(,),,,s,.,end,(,),},;,int,l,=,0,,,e,=,0,;,int,ans,=,0,;,while,(,e,<,n,),{,while,(,(,e,<,n,),&&,(,(,arr,[,e,],-,arr,[,l,],),<=,(,N,-,1,),),),{,e,++,;,},//,//,//,//,l,++,;,//, ,},}",452,8192000
